name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Delhi,19/11/2021,25.2,13,19.2,25.2,13,19.2,12.4,68.9,0,0,0,,0,0,,11.2,277.3,1011.9,46.5,1.6,156.2,13.4,6,,2021-11-19T06:46:56,2021-11-19T17:25:51,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,20/11/2021,25.8,15.6,19.8,25.8,15.6,19.8,11.4,63.3,0,0,0,,0,0,,9.4,290.9,1012.4,44.3,1.7,41.4,3.7,2,,2021-11-20T06:47:44,2021-11-20T17:25:31,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,21/11/2021,26.8,13.5,19.6,26.6,13.5,19.6,10.1,57.9,0,0,0,,0,0,,15.5,305.1,1013.9,1.3,1.6,172,14.8,7,,2021-11-21T06:48:32,2021-11-21T17:25:13,0.56,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,22/11/2021,26.9,12.8,18.9,26.3,12.8,18.9,11.5,64.9,0,0,0,,0,0,,24.1,283.8,1013.5,0,1.9,180.1,15.5,7,,2021-11-22T06:49:21,2021-11-22T17:24:57,0.6,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,23/11/2021,25.4,12.7,18,25.4,12.7,18,8,53.8,0,0,0,,0,0,,13,281.1,1012.4,0,2.4,170.7,14.9,6,,2021-11-23T06:50:09,2021-11-23T17:24:42,0.63,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,24/11/2021,27.5,11.3,18.2,27.2,11.3,18.2,10.8,65.7,0,0,0,,0,0,,9.4,93.4,1013.7,0,2.2,171.3,14.8,6,,2021-11-24T06:50:57,2021-11-24T17:24:29,0.66,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,25/11/2021,26.6,12.1,18.9,26.6,12.1,18.9,12.2,69.2,0,0,0,,0,0,,7.6,75.6,1014.9,0,1.8,155.1,13.3,6,,2021-11-25T06:51:45,2021-11-25T17:24:18,0.7,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,26/11/2021,26.6,12.8,19,26.6,12.8,19,13,71.2,0,0,0,,0,0,,7.6,36.4,1015,0,1.5,148.1,12.8,6,,2021-11-26T06:52:33,2021-11-26T17:24:08,0.73,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,27/11/2021,26,10.5,17.6,26,10.5,17.6,13.2,77.2,0,0,0,,0,0,,11.2,100.3,1015.7,0.2,1.6,142.7,12.3,6,,2021-11-27T06:53:21,2021-11-27T17:24:00,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,28/11/2021,26,12.2,18.6,26,12.2,18.6,15,81.3,0,0,0,,0,0,,9.4,97,1017.5,4.2,1.4,140.2,11.9,5,,2021-11-28T06:54:08,2021-11-28T17:23:53,0.8,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,29/11/2021,25,12.3,18.2,25,12.3,18.2,12.4,73.8,0,0,0,,0,0,,13,276.6,1018,13.8,1.6,143.6,12.3,6,,2021-11-29T06:54:55,2021-11-29T17:23:48,0.83,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,30/11/2021,24.9,9.1,17.6,24.9,7.3,17.5,11.5,70,0,0,0,,0,0,,11.5,267.4,1017.1,29.8,1.7,140.6,12.1,6,,2021-11-30T06:55:42,2021-11-30T17:23:45,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,1/12/2021,22.3,13.5,17.7,22.3,13.5,17.7,13,75.6,0,0,0,,0,0,,7.6,264.9,1017.5,50.6,1.8,60.3,5.1,2,,2021-12-01T06:56:29,2021-12-01T17:23:44,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2/12/2021,19.3,14.2,16.6,19.3,14.2,16.6,14.7,89.3,1,100,4.17,rain,0,0,,13,244,1017.5,76.8,1.2,64.2,5.6,2,,2021-12-02T06:57:15,2021-12-02T17:23:44,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,3/12/2021,22,14,17.2,22,14,17.2,15,87.3,0,0,0,,0,0,,11.2,271.3,1017.8,66.7,1.3,98.6,8.5,4,,2021-12-03T06:58:01,2021-12-03T17:23:45,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,4/12/2021,25.1,12.8,18.5,25.1,12.8,18.5,13.4,75.1,0,0,0,,0,0,,11.2,250.5,1016.3,10.6,2,163.1,14.1,6,,2021-12-04T06:58:46,2021-12-04T17:23:49,0,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,5/12/2021,24.5,13.7,18.9,24.5,13.7,18.9,14.3,76.8,0.17,100,4.17,rain,0,0,,9.4,122.1,1016.4,35.7,2.4,150.9,13,6,,2021-12-05T06:59:31,2021-12-05T17:23:54,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,6/12/2021,24.3,15.4,19.3,24.3,15.4,19.3,15.5,79.6,0,0,0,,0,0,,14.8,297.9,1016.7,39,2,143,12.3,6,,2021-12-06T07:00:15,2021-12-06T17:24:00,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,7/12/2021,24.2,12.8,17.5,24.2,12.8,17.5,12.5,76.7,0,0,0,,0,0,,16.6,271.8,1017.8,0,2.1,168.9,14.5,7,,2021-12-07T07:00:59,2021-12-07T17:24:08,0.1,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,8/12/2021,23.2,11.8,16.4,23.2,11.8,16.4,10.9,73,0,0,0,,0,0,,13,271.7,1017.7,0,2.5,167,14.4,6,,2021-12-08T07:01:42,2021-12-08T17:24:18,0.13,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,9/12/2021,22.9,10.3,16.3,22.9,10.3,16.3,11.7,76.5,0,0,0,,0,0,,11.2,273.3,1020.1,2.9,2.3,157.4,13.5,6,,2021-12-09T07:02:25,2021-12-09T17:24:30,0.17,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,10/12/2021,22.9,11.4,16.3,22.9,11.4,16.3,11,73.7,0,0,0,,0,0,,18.4,272.9,1020.2,0,2.1,155.8,13.5,6,,2021-12-10T07:03:06,2021-12-10T17:24:43,0.2,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,11/12/2021,22.7,10.4,15.5,22.7,10.4,15.5,8.3,66.6,0,0,0,,0,0,,13,271.8,1019.2,4.9,2.5,165.9,14.2,6,,2021-12-11T07:03:47,2021-12-11T17:24:57,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,12/12/2021,22.5,8.6,15.2,22.5,8.6,15.2,8.2,66.7,0,0,0,,0,0,,9.4,276.1,1019.7,29.6,2.3,151.5,13.1,6,,2021-12-12T07:04:27,2021-12-12T17:25:13,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,13/12/2021,21.5,8.6,14.9,21.5,8.6,14.9,9,71.7,0,0,0,,0,0,,9.4,140.3,1018.3,40.8,2.1,87.4,7.5,4,,2021-12-13T07:05:07,2021-12-13T17:25:31,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,14/12/2021,21.9,9.7,15.1,21.9,9.7,15.1,10.5,77.4,0,0,0,,0,0,,9.4,110,1017.6,10.9,1.6,105.5,9.1,4,,2021-12-14T07:05:45,2021-12-14T17:25:50,0.33,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,15/12/2021,21.5,10.1,15.2,21.5,10.1,15.2,10.2,75.3,0,0,0,,0,0,,16.6,320.7,1018.1,3.5,1.5,139.8,12.2,5,,2021-12-15T07:06:22,2021-12-15T17:26:11,0.37,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,16/12/2021,19.7,10.4,14.6,19.7,10.4,14.6,9,71,0,0,0,,0,0,,13,341.3,1018.9,42.2,1.7,132.7,11.5,5,,2021-12-16T07:06:59,2021-12-16T17:26:33,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,17/12/2021,19.7,9.9,13.7,19.7,8.7,13.5,7.9,70.4,0,0,0,,0,0,,16.6,292.6,1020.5,27.3,1.8,160.2,13.8,6,,2021-12-17T07:07:34,2021-12-17T17:26:56,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,18/12/2021,17,7,11.1,17,4.3,10.1,6.1,75.1,0,0,0,,0,0,46.4,27.7,261.4,1020.4,0.4,1.5,165,14.3,6,,2021-12-18T07:08:09,2021-12-18T17:27:21,0.47,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,19/12/2021,18.2,5,11.1,18.2,3.3,10.4,4.7,67.6,0,0,0,,0,0,,16.6,265.1,1020,1.3,1.9,168.9,14.7,6,,2021-12-19T07:08:42,2021-12-19T17:27:47,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,20/12/2021,19.7,4.9,12,19.7,4.9,11.6,4.5,64.9,0,0,0,,0,0,,11.2,265.5,1019,14.2,2.1,139.5,12.2,6,,2021-12-20T07:09:14,2021-12-20T17:28:15,0.54,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,21/12/2021,21.7,6.1,13.3,21.7,6.1,13.2,5.4,65.3,0,0,0,,0,0,,9.4,282,1017.3,1.8,1.8,152.4,13.2,6,,2021-12-21T07:09:45,2021-12-21T17:28:44,0.57,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,22/12/2021,22.8,7,14.2,22.8,7,13.9,6.4,65.4,0,0,0,,0,0,,16.6,186.6,1015.2,11.1,1.7,143.7,12.5,6,,2021-12-22T07:10:15,2021-12-22T17:29:14,0.61,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,23/12/2021,22,7.5,14.6,22,6.3,14.5,8.2,68.8,0,0,0,,0,0,,13,104.5,1014.3,25.9,1.6,138.3,12,5,,2021-12-23T07:10:44,2021-12-23T17:29:45,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,24/12/2021,22.3,8.8,15.2,22.3,8.8,15.2,10.6,76.6,0,0,0,,0,0,,11.2,104.4,1014,18.2,1.3,135.4,11.7,5,,2021-12-24T07:11:11,2021-12-24T17:30:18,0.67,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,25/12/2021,23,9,15.5,23,9,15.5,11.5,80,0,0,0,,0,0,,7.6,99.1,1016,15.1,1,131.6,11.4,5,,2021-12-25T07:11:37,2021-12-25T17:30:52,0.71,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,26/12/2021,20.7,11.5,15.9,20.7,11.5,15.9,13.4,86.6,1.299,100,8.33,rain,0,0,,11.2,94.9,1018,75,0.9,79.4,6.8,3,,2021-12-26T07:12:02,2021-12-26T17:31:27,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,27/12/2021,21.7,11.6,15.4,21.7,11.6,15.4,11.7,80.5,0,0,0,,0,0,,9.4,46.5,1019.4,45.4,1.4,130.8,11.1,6,,2021-12-27T07:12:26,2021-12-27T17:32:03,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,28/12/2021,17,10.9,14.2,17,10.9,14.2,12.3,88.7,1.85,100,8.33,rain,0,0,,7.6,164.3,1018.5,80.5,1.4,58.2,5,3,,2021-12-28T07:12:48,2021-12-28T17:32:40,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,29/12/2021,20.4,10.2,14,20.4,10.2,14,10.6,82.9,0,0,0,,0,0,,14.8,271.2,1019.3,33.7,1.2,157.2,13.5,6,,2021-12-29T07:13:08,2021-12-29T17:33:18,0.85,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,30/12/2021,18.4,6.1,11.9,18.4,6.1,11.9,5.4,70,0,0,0,,0,0,,9.4,328.8,1023.5,34,1.4,148,12.8,6,,2021-12-30T07:13:28,2021-12-30T17:33:57,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,31/12/2021,18,5.6,11.2,18,5.6,11,6.6,76.4,0,0,0,,0,0,,9.4,279.6,1023.2,35.1,1.6,156.9,13.6,6,,2021-12-31T07:13:45,2021-12-31T17:34:37,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,1/01/2022,19.5,6.3,11.9,19.5,6,11.8,8.3,80.7,0,0,0,,0,0,,9.4,278.4,1022.1,9.7,1.4,155.4,13.5,6,,2022-01-01T07:14:02,2022-01-01T17:35:18,0.95,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2/01/2022,19.7,7.5,12.8,19.7,6.9,12.7,8.7,79.1,0,0,0,,0,0,,8,285.6,1020.7,16.9,1.3,136.9,11.8,5,,2022-01-02T07:14:16,2022-01-02T17:36:00,0.98,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,3/01/2022,20.6,7.5,13.8,20.6,7.5,13.8,9,76.1,0,0,0,,0,0,,13,266.3,1018.6,26.8,1.5,137.8,12,6,,2022-01-03T07:14:30,2022-01-03T17:36:43,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,4/01/2022,22.5,9.8,15.8,22.5,9.8,15.8,9.2,71.1,0,0,0,,0,0,,7.6,308.6,1017.7,73.8,1.6,150.7,13.1,6,,2022-01-04T07:14:42,2022-01-04T17:37:27,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,5/01/2022,15,12.2,13.7,15,12.2,13.7,12.3,91.8,7.637,100,16.67,rain,0,0,,22.3,114.9,1016.6,96.1,1.3,51.4,4.4,3,,2022-01-05T07:14:52,2022-01-05T17:38:11,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,6/01/2022,20,12,15.2,20,12,15.2,13.2,88.8,0,0,0,,0,0,,14.8,105.3,1016.7,79.6,1.4,67.2,6,2,,2022-01-06T07:15:00,2022-01-06T17:38:56,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,7/01/2022,18.9,14,16.2,18.9,14,16.2,14.5,90.2,0,0,0,,0,0,,20.5,129.8,1016.3,85.5,1.7,102.2,8.9,5,,2022-01-07T07:15:08,2022-01-07T17:39:41,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,8/01/2022,18.6,15,15.9,18.6,15,15.9,15.3,96.4,48.838,100,20.83,rain,0,0,37.1,22.3,88.1,1015.7,98,1.5,93.4,7.9,4,,2022-01-08T07:15:13,2022-01-08T17:40:27,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,9/01/2022,16,12,13.8,16,12,13.8,13.3,97.2,7.402,100,16.67,rain,0,0,,16.6,268.8,1015.2,98.5,1.4,118.2,10.1,6,,2022-01-09T07:15:17,2022-01-09T17:41:14,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,10/01/2022,16.9,9.9,12.5,16.9,8.7,12.4,11.2,92.3,0,0,0,,0,0,13,11.2,276,1017.9,55.8,1.4,175.1,15.1,7,10,2022-01-10T07:15:19,2022-01-10T17:42:01,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,11/01/2022,16.9,8,11.4,16.9,6.8,11.2,9.9,91.5,0,0,0,,0,0,16.9,16.6,276.5,1018,37.2,1.1,145.9,12.5,6,10,2022-01-11T07:15:20,2022-01-11T17:42:49,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,12/01/2022,17,8,11.5,17,6.8,11.3,9.5,88.6,0,0,0,,0,0,14,10.8,280.4,1017.5,43.3,1.1,151.4,13.1,6,10,2022-01-12T07:15:19,2022-01-12T17:43:37,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,13/01/2022,16.3,7.4,11.4,16.3,7.4,11.4,9.9,91.2,0,0,0,,0,0,9.4,5.4,303,1017.6,29.4,0.7,151.6,13.2,6,10,2022-01-13T07:15:17,2022-01-13T17:44:26,0.34,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,14/01/2022,14.8,7.2,10.5,14.8,7.2,10.5,9.7,94.6,0,0,0,,0,0,10.8,11.2,288.3,1018.4,41.8,0.6,150.8,13,6,10,2022-01-14T07:15:13,2022-01-14T17:45:15,0.38,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,15/01/2022,13.5,8.2,10,13.5,7,9.7,9.1,93.9,0,0,0,,0,0,13,14.8,290.3,1020,60.5,1,156.9,13.6,7,10,2022-01-15T07:15:07,2022-01-15T17:46:04,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,16/01/2022,15,8,10.7,15,6.4,10.3,8.5,87.5,0,0,0,,0,0,15.8,9.4,293.3,1020.6,54.3,1.4,158.3,13.7,7,10,2022-01-16T07:15:00,2022-01-16T17:46:54,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,17/01/2022,16,9,11.2,16,8.5,11.1,9.3,88.5,0,0,0,,0,0,7.9,7.6,153.3,1021.2,42.1,1.3,128.5,11.2,6,10,2022-01-17T07:14:51,2022-01-17T17:47:44,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,18/01/2022,14.6,9,10.6,14.6,7.2,10.2,9.3,92.2,0,0,0,,0,0,20.5,14.8,265.9,1019.1,35.4,1.2,157.5,13.5,7,10,2022-01-18T07:14:40,2022-01-18T17:48:33,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,19/01/2022,17,8,11.9,17,6,11.6,10.1,89.4,0,0,0,,0,0,16.2,11.2,323,1016.1,52.9,1.2,140.4,12.2,6,10,2022-01-19T07:14:28,2022-01-19T17:49:24,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,20/01/2022,18.1,10,12.7,18.1,8.7,12.5,11.3,92.4,0,0,0,,0,0,8.6,13,126.4,1011.9,56,0.6,147.7,12.8,6,10,2022-01-20T07:14:14,2022-01-20T17:50:14,0.58,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,21/01/2022,19,9.9,13.4,19,9.9,13.4,11.7,90.4,0,0,0,,0,0,17.3,9.3,157.6,1011.9,35.5,0.8,156.6,13.4,6,10,2022-01-21T07:13:59,2022-01-21T17:51:04,0.62,Partially cloudy,Partly cloudy throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,22/01/2022,15,11,13,15,11,13,12.1,94.3,23.553,100,20.83,rain,0,0,49,20.5,105.3,1007.5,97.6,1.1,61.8,5.2,3,10,2022-01-22T07:13:42,2022-01-22T17:51:55,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,23/01/2022,15,10.4,12.6,15,10.4,12.6,11.7,94.4,1.195,100,4.17,rain,0,0,50.8,20.5,136.5,1010,89.4,1.2,106.3,9.2,5,10,2022-01-23T07:13:24,2022-01-23T17:52:45,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,24/01/2022,15,9,11.7,15,9,11.7,10.6,93.5,0,0,0,rain,0,0,12.2,7.6,283.5,1014,74.9,1.3,158.7,13.6,6,10,2022-01-24T07:13:03,2022-01-24T17:53:36,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,25/01/2022,13.4,8,10,13.4,7.2,9.7,9.1,94.5,0,0,0,,0,0,15.1,13,259.2,1015.2,70.5,1,164.9,14.3,7,10,2022-01-25T07:12:42,2022-01-25T17:54:26,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,26/01/2022,15.8,7.1,11.2,15.8,7.1,11.1,9.9,92.5,0,0,0,,0,0,18.4,14.8,290.2,1015.9,52.7,1.2,146.4,12.6,6,10,2022-01-26T07:12:19,2022-01-26T17:55:16,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,27/01/2022,18,7.6,12.2,18,6.8,12,9.3,83.9,0,0,0,,0,0,37.1,18.4,291.8,1017,25.8,1.5,167.5,14.3,7,10,2022-01-27T07:11:54,2022-01-27T17:56:07,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,28/01/2022,19.5,7,12.7,19.5,5.2,12.2,7.6,76,0,0,0,,0,0,33.8,22.3,270,1016.9,20,2.3,171.9,14.8,7,10,2022-01-28T07:11:28,2022-01-28T17:56:57,0.86,Clear,Partly cloudy throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,29/01/2022,21.3,7.1,13.7,21.3,7.1,13.7,8,73.8,0,0,0,,0,0,19.1,14.9,270.6,1017.1,0.4,2.2,169.1,14.6,7,10,2022-01-29T07:11:00,2022-01-29T17:57:47,0.9,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,30/01/2022,21.2,9,14.6,21.2,7.9,14.4,10.2,78.2,0,0,0,,0,0,37.1,27.7,252.9,1012.5,3.2,2.1,172.2,14.8,7,10,2022-01-30T07:10:31,2022-01-30T17:58:36,0.93,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,31/01/2022,22.9,8.3,14.5,22.9,8.3,14.5,10.2,78.9,0,0,0,,0,0,13.3,13,68.9,1011.9,0.8,2.1,166.8,14.3,7,10,2022-01-31T07:10:01,2022-01-31T17:59:26,0.97,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,1/02/2022,19.9,8.6,13.4,19.9,8.6,13.4,11.5,89.2,0,0,0,,0,0,26.6,13,254.8,1011.6,4.2,0.8,173.1,14.8,7,10,2022-02-01T07:09:29,2022-02-01T18:00:15,0,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,2/02/2022,21,10,14.3,21,8.4,14.3,11.2,84.6,0,0,0,,0,0,33.8,14.8,218.2,1011.2,30.9,1.1,173.4,14.8,7,10,2022-02-02T07:08:56,2022-02-02T18:01:04,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,3/02/2022,14.1,11,13,14.1,11,13,11.2,89,0.77,100,8.33,rain,0,0,46.1,22.3,133,1007.3,91.9,2.1,112.5,9.6,5,10,2022-02-03T07:08:21,2022-02-03T18:01:53,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote"
Delhi,4/02/2022,17.6,10,13.1,17.6,7.9,13,10.9,87.3,0,0,0,rain,0,0,26.6,14.8,269.1,1009.3,82.1,1.6,139.7,11.9,7,10,2022-02-04T07:07:45,2022-02-04T18:02:42,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,5/02/2022,19.6,8,12.5,19.6,6.8,12.4,9.2,82.4,0,0,0,,0,0,12.2,8.2,291.9,1013.8,45.6,1.3,180,15.5,7,10,2022-02-05T07:07:07,2022-02-05T18:03:30,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,6/02/2022,22.8,6.4,14.1,22.8,6.4,14.1,7.8,72,0,0,0,,0,0,13.7,10.6,141.5,1015.9,0.7,1.9,179.1,15.4,7,10,2022-02-06T07:06:28,2022-02-06T18:04:18,0.16,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
